,ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma30,ma5,ma30_rank,ma30_rank_standard,ma5_rank,ma5_rank_standard
3967,000002.SZ,20040316,1.05,1.0574,1.0339,1.0463,1.0475,-0.0012,-0.1146,129682.66,110108.6635,1.0172666666666663,1.033939999999998,5.0,1.0,5.0,1.0
3966,000002.SZ,20040317,1.0463,1.0537,1.0376,1.0475,1.0463,0.0012,0.1147,121409.87,103175.6339,1.0184999999999997,1.0415799999999982,5.0,1.0,5.0,1.0
3965,000002.SZ,20040318,1.0475,1.0475,1.0192,1.0229,1.0475,-0.0246000000000001,-2.3484,123285.12,103271.056,1.0195699999999996,1.039619999999998,5.0,1.0,4.0,0.5
3964,000002.SZ,20040319,1.0229,1.0364,1.0105,1.0339,1.0229,0.0110000000000001,1.0754,91735.21,75996.9255,1.021663333333333,1.039619999999998,5.0,1.0,3.5,0.25
3963,000002.SZ,20040322,1.0229,1.0574,1.0204,1.0413,1.0339,0.0073999999999998,0.7157,146107.88,123802.7685,1.0233066666666661,1.0383799999999979,5.0,1.0,2.0,-0.5
3962,000002.SZ,20040323,1.0413,1.0537,1.0241,1.045,1.0413,0.0037,0.3553,128488.67,108724.886,1.0237166666666662,1.038119999999998,5.0,1.0,1.0,-1.0
3961,000002.SZ,20040324,1.0401,1.0795,1.0376,1.0795,1.045,0.0344999999999999,3.3014,370290.2,320525.5718,1.0257266666666662,1.044519999999998,5.0,1.0,5.0,1.0
3960,000002.SZ,20040325,1.0783,1.0869,1.0598,1.0721,1.0795,-0.0073999999999998,-0.6855,136849.55,119061.702,1.0274899999999993,1.0543599999999977,5.0,1.0,5.0,1.0
3959,000002.SZ,20040326,1.0721,1.103,1.066,1.0956,1.0721,0.0234999999999998,2.192,144194.56,127256.4505,1.0295866666666662,1.0666999999999978,5.0,1.0,5.0,1.0
3958,000002.SZ,20040329,1.0956,1.1202,1.082,1.0894,1.0956,-0.0061999999999999,-0.5659,188563.16,169295.0861,1.0302433333333327,1.076319999999998,5.0,1.0,5.0,1.0
3957,000002.SZ,20040330,1.082,1.0919,1.0709,1.0808,1.0894,-0.0085999999999999,-0.7894,89086.66,78104.5834,1.0310233333333327,1.083479999999998,5.0,1.0,5.0,1.0
3956,000002.SZ,20040331,1.0845,1.1153,1.0746,1.0882,1.0808,0.0074,0.6847,128202.78,114250.6232,1.0320933333333329,1.0852199999999983,5.0,1.0,5.0,1.0
3955,000002.SZ,20040401,1.1079,1.1079,1.082,1.098,1.0882,0.0098,0.9006,71801.39,63603.566,1.0341866666666661,1.0903999999999983,5.0,1.0,5.0,1.0
3954,000002.SZ,20040402,1.119,1.1954,1.1116,1.1522,1.098,0.0541999999999998,4.9362,441168.51,413679.9807,1.038006666666666,1.101719999999998,5.0,1.0,5.0,1.0
3953,000002.SZ,20040405,1.1559,1.1769,1.1486,1.1683,1.1522,0.0161,1.3973,220833.45,208306.4686,1.0437999999999994,1.1174999999999984,5.0,1.0,5.0,1.0
3952,000002.SZ,20040406,1.1683,1.1744,1.1461,1.1695,1.1683,0.0012,0.1027,128995.26,121084.7603,1.049426666666666,1.1352399999999983,5.0,1.0,5.0,1.0
3951,000002.SZ,20040407,1.1707,1.1732,1.1535,1.1646,1.1695,-0.0048999999999999,-0.419,93347.57,87922.0882,1.0553433333333326,1.1505199999999984,5.0,1.0,5.0,1.0
3950,000002.SZ,20040408,1.1621,1.1621,1.1375,1.1399,1.1646,-0.0247000000000001,-2.1209,118150.87,109895.7627,1.0603533333333328,1.1588999999999985,5.0,1.0,5.0,1.0
3949,000002.SZ,20040409,1.1362,1.1399,1.0968,1.1017,1.1399,-0.0382,-3.3512,185646.94,168067.5501,1.063556666666666,1.1487999999999985,5.0,1.0,3.0,0.0
3948,000002.SZ,20040412,1.0956,1.1251,1.0721,1.1103,1.1017,0.0086000000000001,0.7806,180246.29,160403.1626,1.0660599999999993,1.1371999999999987,5.0,1.0,2.0,-0.5
3947,000002.SZ,20040413,1.1116,1.1116,1.0845,1.0869,1.1103,-0.0234,-2.1075,92071.55,81801.6882,1.0683999999999994,1.1206799999999986,5.0,1.0,1.0,-1.0
3946,000002.SZ,20040414,1.0857,1.0906,1.045,1.0586,1.0869,-0.0282999999999999,-2.6037,141289.49,122056.8489,1.0703733333333325,1.0994799999999985,5.0,1.0,1.0,-1.0
3945,000002.SZ,20040416,1.0561,1.0968,1.0401,1.0919,1.0586,0.0333000000000001,3.1457,159255.67,137968.929,1.0732499999999991,1.0898799999999986,5.0,1.0,1.0,-1.0
3944,000002.SZ,20040419,1.0857,1.0869,1.0487,1.0561,1.0919,-0.0358,-3.2787,106029.11,91666.5613,1.0748499999999992,1.0807599999999984,5.0,1.0,1.0,-1.0
3943,000002.SZ,20040420,1.0561,1.0758,1.0475,1.0598,1.0561,0.0037,0.3503,73052.89,63056.1552,1.077396666666666,1.0706599999999986,5.0,1.0,1.0,-1.0
3942,000002.SZ,20040421,1.066,1.0734,1.045,1.05,1.0598,-0.0098,-0.9247,72417.02,62112.545,1.0791233333333325,1.0632799999999984,5.0,1.0,1.0,-1.0
3941,000002.SZ,20040422,1.05,1.066,1.045,1.0574,1.05,0.0073999999999998,0.7048,78127.26,67017.5658,1.080726666666666,1.0630399999999984,5.0,1.0,1.0,-1.0
3940,000002.SZ,20040423,1.0574,1.066,1.0463,1.0512,1.0574,-0.0061999999999999,-0.5863,62006.95,53175.0164,1.0813433333333327,1.0548999999999984,5.0,1.0,1.0,-1.0
3939,000002.SZ,20040426,1.0487,1.0648,1.045,1.0635,1.0512,0.0122999999999999,1.1701,62353.74,53189.5147,1.0823299999999993,1.0563799999999983,5.0,1.0,2.0,-0.5
3938,000002.SZ,20040427,1.0635,1.0943,1.0598,1.082,1.0635,0.0185000000000001,1.7395,143179.67,125454.8652,1.0834799999999993,1.0608199999999983,5.0,1.0,3.0,0.0
3937,000002.SZ,20040428,1.0758,1.0758,0.9859,0.9871,1.082,-0.0949000000000001,-8.7708,310000.05,253803.7716,1.0815066666666662,1.0482399999999983,3.0,0.0,1.0,-1.0
3936,000002.SZ,20040429,0.9723,0.981,0.9181,0.9255,0.9871,-0.0615999999999999,-6.2405,298352.78,228594.5224,1.0774399999999995,1.021859999999998,1.0,-1.0,1.0,-1.0
3935,000002.SZ,20040430,0.9243,0.9551,0.9206,0.9477,0.9255,0.0221999999999999,2.3987,119666.79,91006.9847,1.0749333333333329,1.0011599999999983,1.0,-1.0,1.0,-1.0
3934,000002.SZ,20040510,0.9452,0.9477,0.8996,0.9082,0.9477,-0.0394999999999999,-4.168,80095.3,59417.9757,1.0707433333333327,0.9700999999999983,1.0,-1.0,1.0,-1.0
3933,000002.SZ,20040511,0.907,0.9317,0.9008,0.923,0.9082,0.0148,1.6296,55259.17,41245.0857,1.0667999999999995,0.9382999999999984,1.0,-1.0,1.0,-1.0
3932,000002.SZ,20040512,0.9243,0.9551,0.923,0.9489,0.923,0.0258999999999999,2.8061,55643.02,42688.6352,1.063596666666666,0.9306599999999984,1.0,-1.0,1.0,-1.0
3931,000002.SZ,20040513,0.9489,0.9501,0.9341,0.9415,0.9489,-0.0073999999999999,-0.7799,46593.96,35626.6541,1.0589966666666661,0.9338599999999984,1.0,-1.0,2.0,-0.5
3930,000002.SZ,20040514,0.9489,0.9526,0.9304,0.9366,0.9415,-0.0049,-0.5204,48246.44,36668.4604,1.0544799999999994,0.9316399999999984,1.0,-1.0,2.0,-0.5
3929,000002.SZ,20040517,0.9304,0.9551,0.9292,0.9354,0.9366,-0.0011999999999999,-0.1281,62650.19,47879.734,1.0491399999999993,0.9370799999999985,1.0,-1.0,4.0,0.5
3928,000002.SZ,20040518,0.9427,0.9427,0.9144,0.9378,0.9354,0.0023999999999999,0.2566,64053.29,48183.8375,1.044086666666666,0.9400399999999985,1.0,-1.0,5.0,1.0
3927,000002.SZ,20040519,0.9403,0.9637,0.9341,0.9526,0.9378,0.0148,1.5782,86914.11,67033.3248,1.0398133333333326,0.9407799999999986,1.0,-1.0,5.0,1.0
3926,000002.SZ,20040520,0.9526,0.9686,0.9317,0.9354,0.9526,-0.0171999999999999,-1.8056,107726.57,82980.3229,1.0347199999999994,0.9395599999999986,1.0,-1.0,3.0,0.0
3925,000002.SZ,20040521,0.9329,0.9477,0.9304,0.944,0.9354,0.0085999999999999,0.9194,48182.84,36702.9265,1.029586666666666,0.9410399999999985,1.0,-1.0,5.0,1.0
3924,000002.SZ,20040524,0.9489,0.9551,0.9403,0.9415,0.944,-0.0024999999999999,-0.2648,44357.08,34054.5432,1.0225633333333328,0.9422599999999985,1.0,-1.0,5.0,1.0
3923,000002.SZ,20040525,0.9427,0.9489,0.8996,0.9021,0.9415,-0.0393999999999999,-4.1848,148788.78,110829.7127,1.0136899999999995,0.9351199999999984,1.0,-1.0,1.0,-1.0
3922,000002.SZ,20040526,0.8946,0.9188,0.8928,0.9188,0.9021,0.0166999999999999,1.8512,81637.53,40017.5912,1.005333333333333,0.9283599999999984,1.0,-1.0,1.0,-1.0
3921,000002.SZ,20040527,0.9207,0.9504,0.9114,0.9467,0.9188,0.0279,3.0366,131160.35,66072.1406,0.9980699999999996,0.9306199999999984,1.0,-1.0,2.0,-0.5
3920,000002.SZ,20040528,0.9467,0.9467,0.93,0.9356,0.9467,-0.0110999999999999,-1.1725,65087.25,32827.4816,0.9912599999999995,0.9289399999999984,1.0,-1.0,2.0,-0.5
3919,000002.SZ,20040531,0.9393,0.9467,0.9337,0.9393,0.9356,0.0037,0.3955,41315.11,20875.0545,0.9858466666666661,0.9284999999999984,1.0,-1.0,2.0,-0.5
3918,000002.SZ,20040601,0.9411,0.9523,0.9393,0.9486,0.9393,0.0092999999999999,0.9901,85460.94,43449.8315,0.9804566666666662,0.9377999999999984,1.0,-1.0,5.0,1.0
3917,000002.SZ,20040602,0.9486,0.9542,0.9263,0.9356,0.9486,-0.013,-1.3704,91103.28,45848.3361,0.9754133333333328,0.9411599999999984,1.0,-1.0,5.0,1.0
3916,000002.SZ,20040603,0.9337,0.9337,0.9207,0.9225,0.9356,-0.0131,-1.4002,43405.12,21586.4449,0.9708766666666662,0.9363199999999985,1.0,-1.0,3.0,0.0
3915,000002.SZ,20040604,0.9225,0.9318,0.917,0.9281,0.9225,0.0056,0.607,37965.51,18903.7786,0.9654166666666663,0.9348199999999984,1.0,-1.0,2.0,-0.5
3914,000002.SZ,20040607,0.9281,0.93,0.9151,0.9207,0.9281,-0.0074,-0.7973,47382.69,23559.8992,0.9609033333333329,0.9310999999999984,1.0,-1.0,1.0,-1.0
3913,000002.SZ,20040608,0.9207,0.9263,0.9132,0.9225,0.9207,0.0018,0.1955,62996.38,31174.5184,0.9563266666666662,0.9258799999999985,1.0,-1.0,1.0,-1.0
3912,000002.SZ,20040609,0.9225,0.9225,0.8984,0.9039,0.9225,-0.0185999999999999,-2.0163,83235.09,40587.2826,0.9514566666666663,0.9195399999999985,1.0,-1.0,1.0,-1.0
3911,000002.SZ,20040610,0.9039,0.9114,0.8965,0.9077,0.9039,0.0037999999999999,0.4204,42062.48,20448.7129,0.9464666666666661,0.9165799999999985,1.0,-1.0,1.0,-1.0
3910,000002.SZ,20040611,0.9077,0.9318,0.9058,0.9095,0.9077,0.0018,0.1983,91509.39,45372.146,0.9417433333333328,0.9128599999999985,1.0,-1.0,1.0,-1.0
3909,000002.SZ,20040614,0.9021,0.9114,0.8891,0.8984,0.9095,-0.0110999999999999,-1.2205,62230.33,30066.4838,0.9362399999999994,0.9083999999999983,1.0,-1.0,1.0,-1.0
3908,000002.SZ,20040615,0.9021,0.9188,0.8909,0.9151,0.8984,0.0167,1.8589,38517.87,18768.6832,0.930676666666666,0.9069199999999984,1.0,-1.0,1.0,-1.0
3907,000002.SZ,20040616,0.9244,0.9281,0.9114,0.9132,0.9151,-0.0019,-0.2076,54654.11,27015.0961,0.9282133333333326,0.9087799999999984,1.0,-1.0,3.0,0.0
3906,000002.SZ,20040617,0.9151,0.9207,0.8649,0.8742,0.9132,-0.039,-4.2707,72754.52,34558.3267,0.9265033333333326,0.9020799999999983,1.0,-1.0,1.0,-1.0
3905,000002.SZ,20040618,0.8742,0.8798,0.837,0.8519,0.8742,-0.0222999999999999,-2.5509,117011.68,54076.7944,0.9233099999999992,0.8905599999999984,1.0,-1.0,1.0,-1.0
3904,000002.SZ,20040621,0.8519,0.8649,0.8481,0.863,0.8519,0.0110999999999999,1.303,20992.12,9675.1423,0.9218033333333325,0.8834799999999984,1.0,-1.0,1.0,-1.0
3903,000002.SZ,20040622,0.8667,0.8928,0.8519,0.8872,0.863,0.0242,2.8042,70603.96,33418.2181,0.9206099999999993,0.8778999999999983,1.0,-1.0,1.0,-1.0
