,date,lable,text
1056,20160524,0.9102215993693574,0.5849372384937239
1055,20160525,0.9197484719229546,0.5955819881053526
1054,20160526,0.9298726565263491,0.6366939146230699
1053,20160527,0.9372329059829019,0.6269058295964125
1052,20160530,0.9397849462365548,0.6115992970123022
1051,20160531,0.952637970584262,0.6681859617137648
1050,20160601,0.9646920715188686,0.7416413373860183
1049,20160602,0.9754642808729793,0.7952586206896552
1048,20160603,0.9880629408572935,0.7879109225874867
1047,20160606,1.0024883499977335,0.8798586572438162
1046,20160607,1.0089047597522898,0.8962264150943395
1045,20160608,1.0221437304713992,1.011764705882353
1044,20160613,1.0211721944570609,0.9220945083014048
1043,20160614,1.0188421004607833,0.9809004092769441
1042,20160615,1.0216268117598604,0.9652061855670103
1041,20160616,1.0230681036459484,1.030054644808743
1040,20160617,1.0219401131502646,0.9844357976653696
1039,20160620,1.0373922264742452,0.96125
1038,20160621,1.0509272073069427,0.9352869352869354
1037,20160622,1.0576383458300702,1.0315789473684212
1036,20160623,1.061527873365446,0.9848101265822785
1035,20160624,1.059227389234708,0.9189842805320435
1034,20160627,1.057052948419752,1.0264900662251655
1033,20160628,1.062808942905079,1.0
1032,20160629,1.0647345612134298,1.0465717981888745
1031,20160630,1.0706199460916397,1.0419847328244274
1030,20160701,1.077534613666811,1.088829071332436
1029,20160704,1.081827465257732,1.050257731958763
1028,20160705,1.0800741590888983,1.0825688073394495
1027,20160706,1.0794361744170684,1.0402010050251256
1026,20160707,1.0737780107456385,1.028894472361809
1025,20160708,1.0807130155701046,1.079900124843945
1024,20160711,1.0811276834209804,1.0047732696897373
1023,20160712,1.0765076507650724,0.98812351543943
1022,20160713,1.0723415132924294,1.0096501809408926
1021,20160714,1.070728499299924,1.0097323600973236
1020,20160715,1.0593005575266055,0.9699421965317919
1019,20160718,1.0517546074223643,0.9963898916967507
1018,20160719,1.0499057196731576,1.0293398533007336
1017,20160720,1.0482349995827385,1.1521739130434783
1016,20160721,1.0478606179051067,1.182328190743338
1015,20160722,1.042363387411307,1.2688172043010753
1014,20160725,1.0373889692212315,1.2309985096870342
1013,20160726,1.0296923836157226,1.178977272727273
1012,20160727,1.0099839763342746,1.087323943661972
1011,20160728,0.9911308203991093,1.1426448736998513
1010,20160729,0.972972972972969,1.0713266761768903
1009,20160801,0.9506294742038963,1.0325779036827196
1008,20160802,0.930033356669271,1.0752532561505064
1007,20160803,0.9248473849199764,1.0955882352941178
1006,20160804,0.9226767947818151,1.0971014492753624
1005,20160805,0.920712308391518,1.0393258426966292
1004,20160808,0.9287633852896146,1.0796586059743953
1003,20160809,0.9365526381181108,1.1002865329512892
1002,20160810,0.9419820717131435,1.0383036935704515
1001,20160811,0.9418866039463787,0.9776902887139107
1000,20160812,0.9473420679295632,0.9531645569620253
999,20160815,0.9525163016217987,1.0025940337224384
998,20160816,0.9590555136900241,1.0207253886010363
997,20160817,0.9662723382834093,1.0427807486631016
996,20160818,0.9775238415325763,1.0343007915567282
995,20160819,0.9863776306355663,1.0157687253613665
994,20160822,0.9860752528886406,1.0383561643835617
993,20160823,0.9849378420806953,1.0144167758846658
992,20160824,0.9864726901480309,1.0077922077922077
991,20160825,0.9871248294679361,1.0038709677419355
990,20160826,0.9935489383517712,0.9777227722772277
989,20160829,1.0080800307810658,1.0012330456226881
988,20160830,1.0176415175130558,1.0215736040609138
987,20160831,1.0263428865625495,1.0151898734177214
986,20160901,1.0332731493422709,0.9876084262701362
985,20160902,1.0397866574906407,1.0239294710327456
984,20160905,1.039986226488181,0.9806295399515739
983,20160906,1.0451629569035996,0.9682726204465335
982,20160907,1.0470092815400442,0.9726190476190476
981,20160908,1.0527578965413753,1.0121951219512197
980,20160909,1.0516600435841519,1.0048959608323134
979,20160912,1.0429667519181545,1.0410596026490067
978,20160913,1.0355821961484464,1.0633245382585752
977,20160914,1.0301051560379877,1.0605263157894738
976,20160919,1.026926491101995,1.1216216216216217
975,20160920,1.0238416175231635,1.011056511056511
974,20160921,1.0325018896447424,1.0477987421383648
973,20160922,1.0370990704296081,1.0320987654320988
972,20160923,1.0390011691999288,1.0351317440401506
971,20160926,1.032639467110737,0.9963414634146343
970,20160927,1.0333499253359837,1.0218712029161603
969,20160928,1.0348933355382792,1.0389768574908647
968,20160929,1.0371439172197674,1.102960102960103
967,20160930,1.0433818092186304,1.1964038727524204
966,20161010,1.0535363457760272,1.2105263157894737
965,20161011,1.0641103919892496,1.2842998585572842
964,20161012,1.076780085670407,1.346264367816092
963,20161013,1.0854525732192313,1.3416058394160584
962,20161014,1.0927826816311816,1.3022598870056499
961,20161017,1.0905619854432602,1.2433192686357242
960,20161018,1.0846893930395491,1.3313696612665684
959,20161019,1.0733304406137785,1.3284457478005864
958,20161020,1.0638732754215598,1.2877697841726616
957,20161021,1.0550095924200267,1.2722143864598026
956,20161024,1.054901349138263,1.290414878397711
955,20161025,1.0500174886323845,1.2810271041369474
954,20161026,1.046881653826793,1.2981455064194007
953,20161027,1.0482178676130185,1.311874105865522
952,20161028,1.0444111200830501,1.293103448275862
951,20161031,1.0369602763385108,1.1978171896316507
950,20161101,1.031242821042955,1.2076502732240437
949,20161102,1.017636280348141,1.1707317073170733
948,20161103,1.00460759300864,1.1722745625841187
947,20161104,0.9949473844166659,1.1619812583668006
946,20161107,0.9921869073807137,1.148684210526316
945,20161108,0.9908444309927321,1.148578811369509
944,20161109,0.9953572641829876,1.2382271468144044
943,20161110,1.005904253318788,1.2990264255910986
942,20161111,1.0170024717249602,1.2496662216288383
941,20161114,1.025656324582335,1.2347480106100797
940,20161115,1.0336218746517032,1.2411067193675889
939,20161116,1.0399614829080364,1.2184655396618984
938,20161117,1.0349872538515497,1.2049608355091384
937,20161118,1.0330115687863788,1.1989795918367347
936,20161121,1.0361392684001722,1.2339331619537275
935,20161122,1.0373955125384913,1.2578947368421054
934,20161123,1.0355754419423422,1.1961290322580644
933,20161124,1.0334201548112512,1.1273176761433867
932,20161125,1.0279989725147665,1.1297898640296664
931,20161128,1.018029903254174,1.1245421245421248
930,20161129,1.0058642427796474,1.1124845488257107
929,20161130,0.9999633390768744,1.1030674846625768
928,20161201,0.9969575895311719,1.0883777239709445
927,20161202,0.9922992299229886,1.0760869565217392
926,20161205,0.9853604843148006,1.083028083028083
925,20161206,0.9834477190149337,1.0289017341040463
924,20161207,0.9864220183486202,1.0843230403800477
923,20161208,0.9865217231628008,1.076923076923077
922,20161209,0.987952692279435,1.0716845878136203
921,20161212,0.9916718641082988,1.0951807228915662
920,20161213,0.9839100727352836,1.0119189511323003
919,20161214,0.9668235986464578,1.0024154589371983
918,20161215,0.9575971731448721,1.010688836104513
917,20161216,0.9498913883877579,1.0153301886792452
916,20161219,0.9556820268037409,1.1233689205219455
915,20161220,0.972063352397708,1.1259079903147702
914,20161221,1.0015350877192943,1.1840193704600483
913,20161222,1.0235564807713338,1.1506024096385543
912,20161223,1.0474071913062464,1.2655440414507773
911,20161226,1.0565255347009999,1.3016905071521456
910,20161227,1.064709515677793,1.2956058588548602
909,20161228,1.0629467039146643,1.3401920438957475
908,20161229,1.0631453102923558,1.2960969044414536
907,20161230,1.0565354387743977,1.27248322147651
906,20170103,1.050852365268374,1.2919418758256274
905,20170104,1.0541419690617286,1.3445945945945945
904,20170105,1.0670119779864,1.396574440052701
903,20170106,1.0798969072164912,1.3632812500000002
902,20170109,1.0947188368612322,1.370223978919631
901,20170110,1.0970332208207458,1.3476510067114091
900,20170111,1.092647683807901,1.3160690571049136
899,20170112,1.0744846088675475,1.2820181112548512
898,20170113,1.0551818854104267,1.2284263959390862
897,20170116,1.0259767687433963,1.1589743589743589
896,20170117,1.0056620362229607,1.163265306122449
895,20170118,0.9957894736842063,1.2354463130659767
894,20170119,0.9798968529628417,1.20844327176781
893,20170120,0.9709159716868693,1.202842377260982
892,20170123,0.981577935470335,1.2448453608247423
891,20170124,0.9900554799539368,1.2352185089974292
890,20170125,0.9876268594466797,1.2177215189873416
889,20170126,0.9938777627892452,1.1933497536945814
888,20170203,1.0002754441536934,1.222360248447205
887,20170206,1.0001028489149395,1.229426433915212
886,20170207,1.007321746270695,1.2622333751568382
885,20170208,1.0125268798853084,1.2287822878228782
884,20170209,1.0170913928973448,1.2271604938271605
883,20170210,1.0143870175917045,1.1820388349514563
882,20170213,1.014585605234456,1.2105263157894737
881,20170214,1.0096517854097702,1.178313253012048
880,20170215,0.9997269065337571,1.1522533495736906
879,20170216,0.9928263988522196,1.217557251908397
878,20170217,0.983717589108568,1.1451612903225807
877,20170220,0.9730673146025074,1.160049627791563
876,20170221,0.9684181681167319,1.1457831325301204
875,20170222,0.9702188979619798,1.1506682867557716
874,20170223,0.9700227413686122,1.1236494597839135
873,20170224,0.9780082987551821,1.1303827751196172
872,20170227,0.9800041657987872,1.1224242424242423
871,20170228,0.9783176138934281,1.1395348837209303
870,20170301,0.9784177678602515,1.1165279429250892
869,20170302,0.9818753273965383,1.1078546307151231
868,20170303,0.9803839295080203,1.087514585764294
867,20170306,0.9831360636849231,1.0936416184971098
866,20170307,0.9893027631624752,1.1098398169336383
865,20170308,0.9931712075813491,1.0550660792951543
864,20170309,0.9902506963788261,0.9967982924226255
863,20170310,0.9886458623571985,1.0043525571273124
862,20170313,0.9863644289450699,1.0075921908893708
861,20170314,0.9757205240174631,1.0305429864253393
860,20170315,0.9663597857667895,1.0
859,20170316,0.9650746896696781,1.0154525386313464
858,20170317,0.9637808566003192,1.0100558659217878
857,20170320,0.9637645400070453,1.017738359201774
856,20170321,0.9670026525198894,1.0099778270509978
855,20170322,0.9700841051847078,1.0055679287305122
854,20170323,0.9679831902845499,0.9824175824175824
853,20170324,0.9657291927241498,0.9574700109051254
852,20170327,0.9609644087255986,0.9755555555555555
851,20170328,0.9569319409434599,0.9977220956719818
850,20170329,0.9496730373207082,0.9671945701357467
849,20170330,0.9384598627600436,0.9502314814814815
848,20170331,0.930593507487153,0.949483352468427
847,20170405,0.926602821843698,0.9746543778801845
846,20170406,0.9230091743119224,0.965635738831615
845,20170407,0.9238930229131322,0.9482564679415072
844,20170410,0.9248195446973863,0.900447427293065
843,20170411,0.927179410889612,0.8758029978586723
842,20170412,0.9221802966339105,0.8600427350427352
841,20170413,0.9221767993099009,0.8882921589688506
840,20170414,0.9180488540410089,0.8535031847133757
839,20170417,0.9171409059867928,0.8271077908217717
838,20170418,0.9092922888897333,0.8201516793066089
837,20170419,0.9009009009008967,0.7840425531914893
836,20170420,0.8870842399751279,0.7625000000000001
835,20170421,0.8776070252469771,0.7635983263598326
834,20170424,0.8669120265938459,0.749730312837109
833,20170425,0.861591281089061,0.7708333333333335
832,20170426,0.8614244279729251,0.7702407002188183
831,20170427,0.8643469081164438,0.777415852334419
830,20170428,0.8686083612860955,0.8011111111111111
829,20170502,0.8828041237113358,0.8053392658509455
828,20170503,0.8950648055832456,0.8075639599555061
827,20170504,0.9080021774632507,0.8159371492704826
826,20170505,0.9135447903028209,0.7970687711386698
825,20170508,0.9147775694562761,0.7797752808988764
824,20170509,0.9170890970014558,0.7710843373493975
823,20170510,0.9149811598596687,0.7689732142857142
822,20170511,0.9096867217197487,0.753623188405797
821,20170512,0.9083855039238113,0.7381738173817382
820,20170515,0.9114902692615255,0.7997644287396938
819,20170516,0.9153450971632743,0.8433734939759036
818,20170517,0.9230769230769182,0.8202115158636899
817,20170518,0.9352270671250179,0.8106852497096401
816,20170519,0.9483174718819679,0.7349524815205913
815,20170522,0.9538320330426753,0.7225806451612903
814,20171027,0.9605420853692216,0.7249488752556238
813,20171030,0.9518453100306729,0.6680628272251309
812,20171031,0.9395828450902225,0.6407369498464688
811,20171101,0.9286457840446626,0.6253746253746254
810,20171102,0.9172996990110314,0.6176772867420349
809,20171103,0.8910633375108405,0.6038894575230297
808,20171106,0.8855421686746937,0.6178608515057112
807,20171107,0.8845965770171099,0.6360759493670886
806,20171108,0.8836728668438096,0.6175869120654397
805,20171109,0.8903302470663912,0.6080402010050252
804,20171110,0.8980302427377586,0.5679245283018868
803,20171113,0.9013506753376639,0.5625596943648519
802,20171114,0.9033653604306,0.5701923076923077
801,20171115,0.9061645915578449,0.5926294820717132
800,20171116,0.9115161388860553,0.6104944500504541
799,20171117,0.904945308889226,0.5600403632694247
798,20171120,0.8997511922040171,0.5630165289256198
797,20171121,0.8921804668690412,0.5984513274336284
796,20171122,0.8839738175675622,0.5975877192982457
795,20171123,0.8677316293929659,0.5549738219895287
794,20171124,0.8697147155214043,0.5862445414847162
793,20171127,0.8745531361715901,0.5778732545649838
792,20171128,0.8832287973820506,0.5683229813664596
791,20171129,0.8893404360481025,0.5671175858480749
790,20171130,0.9000664010624113,0.5634095634095635
789,20171201,0.9105318970809789,0.5624355005159959
788,20171204,0.915586611067277,0.5355691056910569
787,20171205,0.9091634374287607,0.5070993914807302
786,20171206,0.9053407846978104,0.5019880715705765
785,20171207,0.9024078166802311,0.5095095095095095
784,20171208,0.9021176470588174,0.5181086519114688
783,20171211,0.9056335525146552,0.5328542094455853
782,20171212,0.933911803161767,0.5773508594539939
781,20171213,0.9644899904671049,0.5971370143149285
780,20171214,0.9970803789548884,0.6342494714587738
779,20171215,1.0277447011193075,0.6300940438871473
778,20171218,1.0501787842669779,0.6273022751895991
777,20171219,1.054547624731433,0.6192513368983957
776,20171220,1.0584652134965595,0.6235541535226078
775,20171221,1.051687006460869,0.6082365364308342
774,20171222,1.0427278719961581,0.6121794871794872
773,20171225,1.0584648493543694,0.6666666666666667
772,20171226,1.0866900696138448,0.7257019438444924
771,20171227,1.0981952030396513,0.6788399570354458
770,20171228,1.1186681675454642,0.6815761448349308
769,20171229,1.1307324558814786,0.6550264550264551
768,20180102,1.1236562298067256,0.6706008583690987
767,20180103,1.102226898123788,0.6627906976744184
766,20180104,1.0920838183934745,0.6350515463917527
765,20180105,1.0848516397709465,0.6670146137787056
764,20180108,1.0808633093525117,0.6670235546038544
763,20180109,1.0672861813801349,0.6457204767063922
762,20180110,1.046123875551475,0.6124865446716901
761,20180111,1.0288362512873264,0.6256860592755215
760,20180112,1.0001143249113917,0.6172566371681416
759,20180115,0.9684728500314634,0.5739130434782609
758,20180116,0.9473864806130553,0.592920353982301
757,20180117,0.9393386545039843,0.6034858387799564
756,20180118,0.9301108899630302,0.6037321624588364
755,20180119,0.9229197411737932,0.6002214839424143
754,20180122,0.9340199185151589,0.6364653243847875
753,20180123,0.9448392554991476,0.6571753986332574
752,20180124,0.9503074059450554,0.6492027334851936
751,20180125,0.9566935802608485,0.6461187214611872
750,20180126,0.9695256403007797,0.6736842105263157
749,20180129,0.9725321402276654,0.6979293544457977
748,20180130,0.9672261283737746,0.6747279322853689
747,20180131,0.950819672131141,0.6040189125295508
746,20180201,0.9253782668500623,0.5610913404507711
745,20180202,0.8961263546230047,0.564650059311981
744,20180205,0.8698070571875475,0.6012422360248446
743,20180206,0.836800468795774,0.5330073349633252
742,20180207,0.8264070292092071,0.5602484472049689
741,20180208,0.8287034259314743,0.5501813784764208
740,20180209,0.8256513026052034,0.5472636815920399
739,20180212,0.8324761204996254,0.6245161290322581
738,20180213,0.8644914574723914,0.6684280052840158
737,20180214,0.8800448430493201,0.6377204884667571
736,20180222,0.8960231199346534,0.651639344262295
735,20180223,0.9267334262897629,0.684931506849315
734,20180226,0.9440224676070644,0.7366906474820144
733,20180227,0.9481795415141512,0.7140825035561876
732,20180228,0.9640092879256889,0.7102272727272727
731,20180301,0.9802499514342988,0.7108938547486033
730,20180302,0.9878547769045839,0.710124826629681
729,20180305,0.9862746373511924,0.6961325966850829
728,20180306,0.9930306780433713,0.7107438016528926
727,20180307,0.9988239905919168,0.6973865199449795
726,20180308,1.000851732948954,0.7171145685997171
725,20180309,1.0067563135454167,0.7550432276657061
724,20180312,1.0182870674911115,0.7471590909090908
723,20180313,1.0283000197902157,0.7750362844702468
722,20180314,1.0355511420059502,0.7633136094674556
721,20180315,1.0399415165813701,0.7570789865871833
720,20180316,1.0382535549769594,0.748159057437408
719,20180319,1.0352041842687503,0.7242857142857143
718,20180320,1.0285252960172142,0.7292263610315186
717,20180321,1.0258377069035038,0.7292263610315186
716,20180322,1.0247634386953812,0.735632183908046
715,20180323,1.0165605095541317,0.7291666666666667
714,20180326,1.0036231884057885,0.6671368124118477
713,20180327,0.9900341114306651,0.7570532915360502
712,20180328,0.9771726071285457,0.769968051118211
711,20180329,0.9650992407086635,0.7779552715654953
710,20180330,0.9632333421820994,0.8219633943427621
709,20180402,0.9699502487562106,0.8322033898305085
708,20180403,0.9704299288989217,0.8067226890756302
707,20180404,0.9689886446643118,0.7960199004975124
706,20180409,0.9640010626992475,0.7847682119205298
705,20180410,0.9553351527657503,0.771900826446281
704,20180411,0.9506139882541291,0.7857142857142858
703,20180412,0.9486356340288838,0.7979626485568762
702,20180413,0.9461832316868758,0.7908937605396291
701,20180416,0.9429724277067834,0.7697478991596639
700,20180417,0.9386652256146898,0.7371900826446282
699,20180418,0.9330892820825617,0.8126126126126126
698,20180419,0.9329069134458264,0.8458715596330275
697,20180420,0.9287519639319534,0.8317929759704251
696,20180423,0.9283950617283859,0.8220183486238533
695,20180424,0.9368798235942576,0.860377358490566
694,20180425,0.9441982830240837,0.8528864059590316
693,20180426,0.9426600710652729,0.8234200743494423
692,20180427,0.946661066778655,0.8178506375227687
691,20180502,0.9502987697715196,0.820183486238532
690,20180503,0.9520045172218992,0.8321033210332103
689,20180504,0.9531637497342779,0.8293577981651375
688,20180507,0.9640952719516435,0.8747628083491462
687,20180508,0.9725333523578416,0.922
686,20180509,0.9831770348629012,0.9188118811881187
685,20180510,0.9913230548583629,0.9155206286836935
684,20180511,0.9942561746122823,0.8854368932038834
683,20180514,0.9904254553307803,0.8593448940269749
682,20180515,0.9886732558978333,0.7915936952714535
681,20180516,0.9863310913430149,0.7756849315068494
680,20180517,0.983242655059838,0.7533333333333333
679,20180518,0.9875681570337961,0.7645107794361526
678,20180521,0.998399301513378,0.8100172711571676
677,20180522,1.0062627439557141,0.8082901554404145
676,20180523,1.0110787172011564,0.779089376053963
675,20180524,1.0190906441270668,0.8177083333333334
674,20180525,1.0178024222967943,0.7940663176265269
673,20180528,1.0105955425648419,0.7126984126984127
672,20180529,1.002269233584647,0.662202380952381
671,20180530,0.9861987960651787,0.6629746835443038
670,20180531,0.9674288655245837,0.6640625
669,20180601,0.9719488911734367,0.7560581583198707
668,20180604,0.9764982373677923,0.7343999999999999
667,20180605,0.978701527614561,0.7177033492822967
666,20180606,0.9885361552028116,0.7142857142857143
665,20180607,0.9933745583038767,0.6760563380281691
664,20180608,0.9767544830639704,0.682182985553772
663,20180611,0.9648397104446641,0.7214765100671141
662,20180612,0.9565732041133287,0.7521968365553603
661,20180613,0.9465954606141422,0.7228070175438597
660,20180614,0.9415439535921364,0.7437275985663083
659,20180615,0.9340002986411726,0.7575757575757576
658,20180619,0.9117978795398051,0.6828358208955224
657,20180620,0.8925056775170225,0.6714801444043321
656,20180621,0.8753910721098715,0.6527272727272727
655,20180622,0.859910810395192,0.6771217712177122
654,20180625,0.8485130111524062,0.6362038664323374
653,20180626,0.857810309920563,0.6516464471403813
652,20180627,0.8643948296122106,0.6578947368421052
651,20180628,0.8756603327288395,0.6554770318021201
650,20180629,0.8880608847312407,0.6649305555555556
649,20180702,0.8999760517282563,0.6527050610820244
648,20180703,0.9095731854352439,0.6863799283154122
647,20180704,0.9188926663428741,0.7455968688845401
646,20180705,0.9232275434445513,0.7716701902748413
645,20180706,0.937807679684925,0.8445378151260504
644,20180709,0.9565790557798358,0.8347107438016529
643,20180710,0.9659796374472202,0.9013761467889908
642,20180711,0.9681931723563586,0.8292682926829269
641,20180712,0.9918346942176194,0.9032967032967034
640,20180713,0.9949924887330887,0.9204545454545453
639,20180716,1.0036894180781375,0.8512396694214877
638,20180717,1.026050420168056,0.8557312252964427
637,20180718,1.0602186711522175,0.9361702127659575
636,20180719,1.0682162708438494,0.8888888888888891
635,20180720,1.0789584562231287,0.85
634,20180723,1.0851171414124277,0.828125
633,20180724,1.0906336783640382,0.8904382470119522
632,20180725,1.0887076431514224,0.876
631,20180726,1.0900847955671118,0.8447937131630648
630,20180727,1.0899941289943698,0.8339843749999999
629,20180730,1.0820413978043972,0.8134920634920634
628,20180731,1.0657104736490888,0.8236434108527132
627,20180801,1.0504362276692873,0.8185404339250494
626,20180802,1.045503344619694,0.8540433925049309
625,20180803,1.0334101382488374,0.782442748091603
624,20180806,1.0317876454202746,0.790874524714829
623,20180807,1.0256326530612143,0.7865168539325843
622,20180808,1.0210791893871471,0.7984496124031008
621,20180809,1.0191794124787468,0.8681102362204725
620,20180810,1.0265957446808411,0.8543307086614172
619,20180813,1.0267276667469198,0.8382642998027613
618,20180814,1.0288592213606105,0.8506876227897839
617,20180815,1.0326537113730387,0.8408644400785855
616,20180816,1.0217115689381833,0.837890625
615,20180817,1.0210950462194734,0.8959183673469386
614,20180820,1.0284229588221303,0.9471458773784355
613,20180821,1.0279259491684871,0.9109730848861284
612,20180822,1.0352244389027332,0.950207468879668
611,20180823,1.0426474015380933,0.9281314168377822
610,20180824,1.041437533885824,0.8967611336032387
609,20180827,1.0370084215405915,0.9042769857433809
608,20180828,1.0372143298332206,0.9208333333333334
607,20180829,1.0269560515949545,0.90625
606,20180830,1.0105116710465203,0.8755274261603376
605,20180831,0.9952012383900835,0.8715203426124197
604,20180903,0.9804741980474104,0.8668076109936573
603,20180904,0.9664179104477514,0.8617021276595744
602,20180905,0.9513336452971357,0.8443496801705757
601,20180906,0.9481087839949888,0.8820960698689956
600,20180907,0.9476156918017283,0.9013452914798206
599,20180910,0.9416745061147597,0.8758314855875833
598,20180911,0.9367924528301789,0.8438177874186551
597,20180912,0.9362003780718238,0.8688888888888889
596,20180913,0.9359450280388497,0.8883928571428571
595,20180914,0.9349355680290833,0.8728070175438597
594,20180917,0.940496914068672,0.8842794759825326
593,20180918,0.9508196721311377,0.9232505643340858
592,20180919,0.9647859460314849,0.9398663697104676
591,20180920,0.9756600332989671,0.9328859060402684
590,20180921,0.993975903614448,0.9689578713968958
589,20180925,1.0019029495718264,0.9314159292035399
588,20180926,1.0109471680152207,0.9262472885032537
587,20180927,1.0102405334603377,0.9088937093275489
586,20180928,1.0072365805168888,0.8771551724137933
585,20181008,0.9870627695256248,0.8283261802575107
584,20181009,0.9751203852327347,0.8464912280701755
583,20181010,0.960348162475812,0.8699551569506726
582,20181011,0.9367685305591575,0.7831858407079647
581,20181012,0.9178205653420626,0.7792494481236202
580,20181015,0.9061932287365708,0.7699115044247788
579,20181016,0.8884999999999893,0.7245119305856832
578,20181017,0.8714802050937105,0.7228144989339019
577,20181018,0.863979635129391,0.6901709401709402
576,20181019,0.85758249273379,0.7099567099567099
575,20181022,0.8619297190480173,0.7388535031847133
574,20181023,0.87291576673865,0.7604395604395605
573,20181024,0.8823682611337679,0.77728285077951
572,20181025,0.9000261483482849,0.7865168539325842
571,20181026,0.9171773769917592,0.8424821002386633
570,20181029,0.9201935767707762,0.8117647058823529
569,20181030,0.9268680445150919,0.7521367521367522
568,20181031,0.9332979006112031,0.775599128540305
567,20181101,0.9389496134364056,0.7888888888888889
566,20181102,0.9485785580607675,0.8318181818181818
565,20181105,0.9639027877054926,0.8541666666666666
564,20181106,0.9784069527819973,0.88
563,20181107,0.9907415730336964,0.8674418604651163
562,20181108,1.006227998916858,0.8785046728971961
561,20181109,1.0144980065240912,0.9077669902912622
560,20181112,1.0293983799035105,0.9349397590361445
559,20181113,1.0460472326068997,1.0025
558,20181114,1.0620828380725853,1.0846994535519126
557,20181115,1.0784726673381437,1.0833333333333333
556,20181116,1.0983981693363725,1.1448467966573816
555,20181119,1.1049168342167672,1.0980926430517712
554,20181120,1.100273972602728,1.0883977900552486
553,20181121,1.1007115489873993,1.0638297872340425
552,20181122,1.0962586269524037,1.0773333333333333
551,20181123,1.0740505755460774,1.0080862533692723
550,20181126,1.0580260303687516,0.9895561357702349
549,20181127,1.0509846236849087,1.0454545454545454
548,20181128,1.0439216387869996,1.0365535248041775
547,20181129,1.028464685998921,1.0131233595800524
546,20181130,1.031755860238821,1.071232876712329
545,20181203,1.0372523117569241,0.9900497512437811
544,20181204,1.036640953716679,0.9876237623762376
543,20181205,1.0344647063955912,1.0229007633587786
542,20181206,1.0364062907289835,1.0641711229946524
541,20181207,1.0441544975373604,1.0145985401459854
540,20181210,1.0491887715683639,1.0395061728395063
539,20181211,1.0546974997866603,1.0242718446601942
538,20181212,1.0610687022900656,0.9861431870669745
537,20181213,1.0609694308393747,0.925
536,20181214,1.0439180645705028,0.9127358490566038
535,20181217,1.026422080107697,0.9176470588235294
534,20181218,1.009326947315341,0.9221698113207547
533,20181219,0.9825239455553583,0.83668903803132
532,20181220,0.9673191632361483,0.860730593607306
531,20181221,0.9620359482613702,0.8767441860465117
530,20181224,0.9589110158810077,0.8969555035128807
529,20181225,0.9520761391392126,0.9097560975609756
528,20181226,0.9534981855008753,0.8776470588235294
527,20181227,0.9487592106377463,0.869879518072289
526,20181228,0.9450586834495553,0.836027713625866
525,20190102,0.9345858240819702,0.8658536585365854
524,20190103,0.9293240812130448,0.8581730769230769
523,20190104,0.9275586491363644,0.8666666666666667
522,20190107,0.9358035329599201,0.9029126213592233
521,20190108,0.9411359131259046,0.8435374149659864
520,20190109,0.9518061901887983,0.8640552995391705
519,20190110,0.9646185709354393,0.8941176470588235
518,20190111,0.9756350440642707,0.8845265588914549
517,20190114,0.978119865086904,0.8761682242990654
516,20190115,0.9849428868120343,0.8951048951048951
515,20190116,0.9899480069323978,0.8701594533029613
514,20190117,0.991145833333322,0.8459821428571428
513,20190118,0.9914767785701746,0.8636363636363635
512,20190121,0.9982587497823322,0.8427947598253275
511,20190122,1.0020078568310664,0.8539823008849559
510,20190123,1.0111120832968647,0.8916478555304741
509,20190124,1.026288117770756,0.9121621621621621
508,20190125,1.036646453994188,0.8914027149321267
507,20190128,1.0372523117569235,0.8804597701149426
506,20190129,1.0294636556104328,0.8867469879518072
505,20190130,1.0145030067208938,0.8894348894348894
504,20190131,0.9920170303352729,0.8707317073170732
503,20190201,0.980927880777066,0.9209876543209877
502,20190211,0.9817408260946522,0.9747474747474747
501,20190212,0.993627190653201,0.9727722772277227
500,20190213,1.0109618104667488,0.9875621890547265
499,20190214,1.0299929428369674,1.0050632911392405
498,20190215,1.0422386483632404,1.030848329048843
497,20190218,1.0542812116967137,1.071611253196931
496,20190219,1.0652154984762616,1.0678391959798994
495,20190220,1.0711688311688194,1.0552763819095479
494,20190221,1.0721489526764818,1.0074074074074075
493,20190222,1.074242554287174,1.0122249388753055
492,20190225,1.0762400751301857,1.028436018957346
491,20190226,1.0755774456521625,1.0431654676258992
490,20190227,1.0785605676634453,1.0
489,20190228,1.0909090909090797,1.0546318289786225
488,20190301,1.099573614246289,1.035128805620609
487,20190304,1.0974393082806673,1.0548926014319808
486,20190305,1.0992972302604267,1.108108108108108
485,20190306,1.1043942505133355,1.1968911917098446
484,20190307,1.1113102998696105,1.233160621761658
483,20190308,1.1037391515937918,1.1262886597938144
482,20190311,1.1098042374929395,1.3276836158192091
481,20190312,1.113030957523387,1.3427762039660058
480,20190313,1.1078758949880558,1.3333333333333333
479,20190314,1.0903901046622153,1.3383233532934131
478,20190315,1.096372239747623,1.3628318584070795
477,20190318,1.0923606762679914,1.4829721362229102
476,20190319,1.0833721471821038,1.4451219512195124
475,20190320,1.0771362586604976,1.3505747126436782
474,20190321,1.0821322351864457,1.3872832369942196
473,20190322,1.0800544794188758,1.3638968481375358
472,20190325,1.0713963625432033,1.3599999999999999
471,20190326,1.0578994614003487,1.2889518413597734
470,20190327,1.0462569832402133,1.3159420289855073
469,20190328,1.0258351893095667,1.2556818181818181
468,20190329,1.0120535384160219,1.2752808988764044
